,0,1,2,3,4
304,국제>중동_아프리카 | 국제>유럽_EU | 국제>아시아,2006/01/10,유신모,터키 AI 급속확산 유럽이 떤다 - EU 인접한 앙카라서 감염 충격,"비(非)아시아 지역으로는 처음으로 조류인플루엔자(AI) 사망자가 발생한 터키 전역에서 AI 감염자가 급속히 늘어나 서유럽이 초비상이다. 터키 보건당국은 9일 수도 앙카라에서 2명의 어린이와 60세 노인 등 3명이 인체에 치명적인 H5N1에 감염된 것으로 확인된 데 이어 북부 코럼 지역 등에서 감염자 5명이 추가로 확인됐다고 밝혔다. 이는 터키 동부 도구바야지트에서 최초로 사망자가 발생한 지 사흘 만에 서쪽으로 1,000㎞ 떨어진 앙카라와 북부로 확산됐음을 의미하는 것이어서 보건당국을 긴장시키고 있다. 특히 앙카라는 유럽으로 통하는 관문인 터키 최대 도시 이스탄불과 400㎞ 떨어진 곳으로 조만간 AI가 이스탄불을 거쳐 유럽으로 확산될 것이라는 우려를 낳고 있다.
영국 일간 더 타임스는 ""AI가 터키 동부에서 서부로 매우 빠른 속도로 퍼지고 있으며 AI가 서유럽에 도착하는 것은 단지 시간문제일 뿐""이라면서 유럽연합(EU) 차원의 AI 확산 방지를 위한 조치를 촉구했다.
터키의 AI 감염속도와 실태는 예상보다 훨씬 빠르고 심각하다. 지금까지 터키에서 확인된 AI 환자와 유사증세를 보이는 환자는 최소 50명 이상으로 집계되고 있다. 또 발생지역도 동부 농촌지역에서 서부로 급격히 넓어지면서 앙카라에서만 유사증세로 입원한 환자가 20명에 이르고 있다. AI 감염 가금류가 발견된 지역도 지난 1주일 동안 3개주에서 8개주로 크게 늘었다.
도구바야지트 지역에서는 지난 5∼6일 일가족 3명이 AI 감염으로 사망해 현재 세계보건기구(WHO)가 전문가팀을 보내 조사를 벌이고 있다.
AI로 인한 사망자는 베트남 42명, 태국 14명 등 전세계적으로 70명이 넘었지만 아시아 지역이 아닌 곳에서 사망자가 나온 것은 터키가 처음이다.
더욱이 터키의 사망자 3명은 가족이어서 WHO는 이들 중 사람과 사람간 감염에 의한 사망자가 있을 가능성에 대해 집중적인 조사를 하고 있다.
아직까지 H5N1이 사람에게서 사람으로 전염된 경우는 발견되지 않았지만 전문가들은 이 바이러스가 생물학적 변이를 통해 사람간 전염이 가능한 형태로 나타날 수 있다고 경고하고 있다.
런던 퀸매리 대학의 AI 전문가인 존 옥스퍼드 교수는 터키의 AI 감염 문제에서 가장 우려해야 할 부분은 소수의 조류에 노출돼 많은 사람들이 AI에 걸린 것이라고 지적했다.
그는 ""확산속도를 늦추기 위해서는 터키 정부가 네덜란드의 경우처럼 가금류를 옥내에 가두고 야생조류와 접촉하지 못하도록 해야 한다""고 말했다.
EU는 터키 동부 접경국인 이란, 이라크, 시리아 등 중동 6개국에 대해 가공되지 않은 가금류 털의 금수조치를 10일부터 시행하기로 결정했다. 또 이란과 사우디아라비아 등 이슬람국가들도 전세계 2백50만 모슬렘이 참가하는 성지순례(하지) 행사를 통해 AI가 확산될 가능성이 있다고 보고 비상검역에 들어갔다. 유신모 기자"
305,국제>아시아 | 국제>중국 | 국제>유럽_EU,2006/01/09,,터키서도 'AI 사망' 공식확인,"터키 동부와 수도 앙카라에서 조류인플루엔자(AI) 증세로 사망한 10대 3명을 포함해 모두 7명이 치명적인 H5N1 바이러스 양성반응을 보였다고 터키 보건당국이 8일 밝혔다.
동남아시아와 중국 이외의 지역에서 AI 사망자 발생이 공식 확인된 것은 이번이 처음이다. 세계보건기구(WHO)는 인간에게서 인간으로 전염될 수 있는 H5N1 바이러스 변종이 탄생할 경우 발생할 전세계적 대재앙을 우려하고 있다.
하지만 지금까지 H5N1 바이러스가 가금류에서 인간으로 전염된 경우는 아주 드물게 있지만 인간 사이에 전염된 사례는 발견되지 않고 있다.
앞서 터키에서는 동부 도구바야지트 지역에 사는 14세 소년과 15세 소녀 등 일가족 2명이 지난 1일과 5일 각각 숨진 데 이어 6일에도 11살 난 여동생이 AI 증세로 숨지는 등 이날 현재 3명이 AI에 감염돼 숨진 것으로 집계됐다고 의료진이 밝혔다. 터키 당국은 AI 사망자들로부터 채취한 조직 샘플을 영국 콜린데일에 있는 WHO 연구실로 보내 정밀검사를 의뢰, 이같은 결과를 확인했다.
WHO 대변인은 터키의 발병 사례로 AI가 전세계적 유행병으로 번질 가능성이 높아진 것은 아니어서 경보 수준을 높일 필요는 없으나 앞으로 정밀하게 추이를 주시할 필요가 있다고 말했다.
한편 AFP통신은 이날 터키 동부와 수도인 앙카라 등 2개 지역에서 발생한 AI가 서부지역으로 확산되는 조짐을 보이고 있다고 보도했다. 전세계의 AI 감염자와 사망자는 142명과 74명으로 늘었으며 피해국가도 베트남과 태국, 인도네시아, 중국, 캄보디아, 터키 등 6개국으로 증가했다.
앙카라.도구바야지트|APAFP연합뉴스"
306,사회>의료_건강,2005/12/23,최민영,"""AI바이러스 타미플루에 내성"" 옥스퍼드大 연구팀 주장","조류인플루엔자(AI) 바이러스 H5N1이 유일한 치료제인 타미플루'에 내성을 갖게 됐다는 주장이 제기됐다. 영국 BBC 인터넷판은 22일 옥스퍼드대학의 연구결과를 인용, 베트남에서 사망한 2명의 환자가 타미플루를 복용했지만 효과가 없었다고 전했다. 연구진은 그러나 이같이 약물에 내성을 가진 변형 H5N1이 '인간 대 인간' 감염으로 즉각 이어지는 것은 아니라고 지적했다.
과학자들은 H5N1 바이러스의 뛰어난 변형능력 때문에 일부 환자에게 타미플루가 듣지 않게 될 것이라고 예견해왔다. 베트남 환자의 경우 감염증상이 나타나기 전에 타미플루를 복용해 바이러스가 내성을 갖게 된 것으로 알려졌다.
의학계는 그럼에도 타미플루는 전반적으로 조류인플루엔자에 뛰어난 약효를 발휘한다고 강조했다. 내성이 강화되는 것을 막기 위해 다른 치료제 등을 이용한 복합처방 또는 다량처방도 가능하다. 그러나 치료에 많은 양의 타미플루가 필요하게 될 경우 각국의 사재기 바람이 더욱 거세질 것으로 보인다. 현재까지 전세계에서 AI에 감염된 사람은 138명으로, 이중 71명이 목숨을 잃었다. 최민영 기자min@kyunghyang.com"
307,지역>울산 | 사회>의료_건강 | 사회>환경,2005/12/20,김한태,<영남권> 울산 철새도래지 AI '음성',"울산시는 철새 도래지와 오리 사육농가 등에서 수차례 조류인플루엔자(AI) 검사를 실시했으나 모두 음성으로 판명됐다고 19일 밝혔다. 울산시에 따르면 보건환경연구원이 지난 11월부터 태화강과 동천강 등 철새 도래지에서 3차례, 가축위생시험소가 오리사육농가에 대해 1차례 각각 AI검사를 실시했으나 모두 음성으로 나타났다.
또 지난 16일 울주군 언양읍 다개리에서 폐사한 까마귀떼에 대한 검사 결과도 특이한 문제가 없는 것으로 나타났다. 울산시 관계자는 ""까마귀를 비롯한 철새와 닭.오리 등 가금류가 모두 AI로부터 안전하다""며 ""특히 국내에서 철새로 인한 조류독감 인체감염이 아직 보고되지 않았기 때문에 안심해도 된다""고 말했다. 김한태 기자"
308,사회>환경 | 지역>전남 | 지역>전북,2005/12/20,박성휴,"'高병원성 AI' 국내유입 없다, 전국 철새도래지 조사 결과","'조류독감'으로 불려온 고병원성(高病源性) 조류인플루엔자(AI) 바이러스가 국내에 유입되지 않은 것으로 확인됐다. 농림부는 올 10∼11월 전국 24개 철새 도래지와 민통선 인접지역에서 철새 배설물 2,270여점을 수거해 1,912점을 조사한 결과, 저(低)병원성 AI 바이러스만 50건 검출됐다고 19일 밝혔다.
농림부 관계자는 ""감염된 가축의 폐사율이 높고 인체감염 우려도 있는 H5, H7형의 경우 일부가 고병원성으로 분류된다""면서 ""저병원성의 경우 단순한 바이러스에 불과하며 조류뿐 아니라 포유류에도 나타난다""고 설명했다. 저병원성은 지난해 겨울 특별방역 대책기간에만 34건이 확인되는 등 1996년부터 수시로 검출돼 왔다. 박성휴 기자"
309,국제>미국_북미 | 국제>유럽_EU | 국제>아시아,2005/12/07,송형국,"대재앙에 직면한 인류의 대처-EBS, AI.카트리나.쓰나미 등 다큐 3부작","조류인플루엔자(AI)가 내성이 강해진 변종 바이러스로 발전할 수 있다는 보고들, 미국 뉴올리언스를 물바다로 만든 허리케인, 평화롭던 휴양지를 한꺼번에 쓸어삼킨 쓰나미…. 재앙에는 과연 예고란 없는 것인가. EBS에서 7, 14, 21일 3부작에 걸쳐 인류를 위협하는 대규모 재해들을 살펴보고 이를 막기 위해 어떤 노력을 기울여야 할지를 모색하는 특집 다큐멘터리 '인류, 대재앙에 직면하다'(오후 11시5분)를 방영한다. 7일 방영될 '조류인플루엔자'편은 영국 BBC가 제작한 충격적인 보고서다. ""조류인플루엔자 바이러스가 돌연변이로 출연하거나 독감바이러스와 결합할 가능성은 언제든지 존재한다."" 영국 보건부 수석의무관 리엄 도널드슨의 경고다. ""변종바이러스가 출현하면 산불처럼 걷잡을 수 없어 대규모 집단 감염으로 번지는 데 3∼4주일밖에 걸리지 않는다."" 이것은 유엔 인플루엔자 조정관 데이비드 나바로의 분석이다. 지난 10월에 나온 한 연구 결과는 더욱 공포스럽다. 1918년 세계적으로 5천만명의 목숨을 앗아간 것으로 알려진 스페인 독감(사진)의 바이러스가 조류인플루엔자였다는 사실이다.
그러나 겁부터 집어먹을 필요는 없다. 제작진은 과학적 분석과 대처, 국제적 공조 등을 통해 차분히 준비하는 것이 중요하다고 강조한다. 그렇지 못할 경우 '인재'는 피할 길이 없을 것이다. 14일에는 미국 PBS가 제작한 '허리케인 카트리나'편이, 21일에는 일본 NHK가 제작한 '쓰나미'편이 전파를 탄다. 송형국 기자"
310,미분류,2005/12/05,,온누리 소식 / 우크라 AI감염 비상사태 선포,"우크라이나 크림반도에서 최근 집단 폐사한 가금류들이 H5형 조류 인플루엔자(AI) 바이러스에 감염된 것으로 확인됐다고 우크라이나 농업부가 3일 밝혔다. 이에 따라 빅토르 유셴코 대통령은 크림 반도 일부 지역에 비상사태를 선포했다.
유셴코 대통령은 폐사한 1,600여마리의 닭과 오리 등이 H5형 바이러스 양성반응을 보인 크림 반도 내 4개 마을에 비상사태를 선포했다고 이리나 게라셴코 대변인은 밝혔다."
311,IT_과학>과학 | 경제>산업_기업 | 경제>유통,2005/12/01,문성현,AI치료제 타미플루 원료 종근당 독자기술로 개발 - 시제품 생산도 성공,"종근당이 조류인플루엔자(AI) 치료제인 '타미플루' 원료를 독자기술로 개발했다. 종근당은 30일 타미플루 특허권을 가진 스위스 로슈사의 제조방법과 다른 방식으로 원료를 개발하는 데 성공했다고 밝혔다.
기존 '타미플루'는 원료의 기초물질(시키믹 액시드)을 합성해 최종 성분인 인산오셀타미비르를 만들어왔다.
이번에 종근당이 개발에 성공한 새로운 제조법은 기존의 기초물질 대신 당뇨병 치료제를 발효할 때 생기는 부산물을 사용한 게 특징이다.
이 방식은 기존의 타미플루 제법 특허에 저촉되지 않는 독창적인 제조방법이라고 종근당은 설명했다. 합성공정에서 나타날 수 있는 위험한 공정을 없앤 합성방법이라는 장점도 갖고 있다고 덧붙였다. 이에 따라 AI가 국내에서 발생했을 때 식약청에서 특허권자의 동의 없이도 특허를 사용할 수 있는 '강제실시권'을 발동할 경우 원활한 제품 공급이 가능할 것으로 기대하고 있다.
종근당은 또 기존의 기초물질을 이용한 타미플루 시제품 생산에도 성공했다고 밝혔다.
종근당 관계자는 ""타미플루의 독자적인 제조방법과 샘플을 식약청에 제출한 상태""라며 ""향후 새 제조방법을 국내외에 특허출원할 예정""이라고 말했다. 문성현 기자"
312,미분류,2005/11/29,강진구,AI 걸리면 20억배상 보험 양계協등 5개단체 추가가입,"""국산 닭고기와 오리고기를 먹고 조류 인플루엔자(AI)에 감염된 사람이 있으면 20억원을 배상합니다."" 28일 농림부에 따르면 양계협회, 계육협회, 오리협회, 치킨외식산업협회, 농협중앙회 등 5개 단체는 29일 농협공제와 현대해상에 보험료 3천여만원을 내고 1년짜리 보험에 가입할 예정이다. 이 보험은 국산 닭고기와 오리고기를 먹고 AI에 감염된 사람에게 최고 20억원을 배상해준다. 이들 단체는 지난해 2월13일에도 국산 닭고기를 먹고 AI에 걸리면 최고 20억원을 배상해주는 보험에 가입했으나 AI에 감염된 사람은 없었다.
한편 농림부는 AI에 대한 소비자의 불안감을 해소하고 AI에 대한 정확한 정보를 제공하기 위해 12월1일 서울 명동 밀리오레 광장에서 '가금축산물 소비촉진 캠페인'을 벌일 계획이다.
강진구 기자"
313,사회>의료_건강 | 경제>경제일반,2005/11/28,김준,AI 치료제 타미플루 건보혜택 확대,"조류 인플루엔자(AI) 치료제 타미플루에 대해 건강보험이 확대 적용된다. 보건복지부는 다음달부터 AI 주의보가 발령될 경우 예방 목적으로 처방한 타미플루에도 건강보험을 적용키로 했다고 27일 밝혔다.
또 인플루엔자 주의보 발령 이후에는 보험 적용 대상이 현행 고위험군에서 1∼12세 아동에게까지 확대된다.
김준 기자jun@kyunghyang.com"
314,IT_과학>과학 | 경제>산업_기업 | 경제>유통,2005/11/23,류원근,AI치료제 타미플루 일양약품 합성성공,"일양약품은 22일 ""조류인플루엔자(AI) 치료제인 타미플루 카피약을 합성하는 데 성공했다""고 밝혔다. 국내 제약사인 일양약품이 AI의 유일한 대안이라고 할 수 있는 타미플루의 카피약을 합성하는 데 성공함에 따라 우리나라는 AI치료제인 타미플루를 안정적으로 확보할 수 있게 됐다. 일양약품은 시제품과 합성 공정에 관한 서류를 21일 식품의약품안전청에 제출한 것으로 알려졌다. 일양약품 관계자는 ""타미플루를 합성하는 과정에서 기존의 16단계 제조공정을 대폭 줄였고 원료수율(특정 약품을 만드는 데 들어가는 원료의 비율)과 제조공정시의 폭발 위험 등을 제거한 것이 특징""이라며 ""제법특허를 출원할 계획""이라고 말했다.
그러나 식약청 관계자는 ""일양약품이 제출한 시제품과 서류에 대해 타미플루와 동일한 효능이 있는지 검토 작업을 벌일 방침""이라며 ""실제로 효능이 있는지를 확인하려면 1개월 이상 검토해 봐야 한다""고 밝혔다.
한편 타미플루는 스위스 로슈사가 독점 판매권을 갖고 있으며, 전 세계적으로 이 치료제를 생산할 파트너 선정 작업을 벌이고 있다. 류원근 기자"
315,국제>중국 | 국제>아시아,2005/11/23,,"온누리 소식 / 中 AI 올해 24건 발생 ""겨울이 더 위험""","올들어 중국에서 모두 24건의 조류인플루엔자(AI)가 발생한 것으로 집계됐다.
인청제(尹成杰) 중국 농업부 부부장은 21일 중국내 AI 상황이 심각한 상태라고 밝혔다.
인부부장은 이날 기자회견에서 올들어 9개 성.자치구 등에서 AI가 발생해 14만7천3백92마리의 닭.거위.오리가 집단 폐사했고, 확산을 막기 위해 총 2천1백18만마리의 가금류를 살처분했다고 밝혔다.
그는 ""겨울철 기온이 내려가면서 AI의 인체 감염 위험이 더욱 커지고 있다""면서 ""농업부는 각 지방에 AI 발생에 보다 신속하게 대응할 것을 지시했다""고 강조했다.
한편 중국 국무원은 AI 의심 사례 발생시 즉시 당국에 보고토록 하는 '중요 동물전염병 응급 조례'를 21일자로 공포했다.
베이징시는 AI 발생을 조기에 차단하기 위해 시내 병.의원을 찾은 고열 감기 환자들을 대상으로 전면적인 조사에 착수했다."
316,국제>중국,2005/11/18,홍인표,"모든 中 출입국자 건강신고서 의무화, 中 AI 비상대책 시행","앞으로 중국을 드나들 때는 건강신고서를 의무적으로 제출해야 하고 체온 검사를 받아야 한다. 중국 국가 질량검사검역총국은 중국에서 첫 조류 인플루엔자(AI) 인체 감염자가 지난 16일 확인됨에 따라 이같은 내용을 담은 비상대책을 시행키로 했다고 신화통신이 17일 보도했다.
홍콩 위생당국도 중국과의 로후 검문소와 록마차우 검문소에서 출입자들에 대한 체온 검사를 실시하겠다고 밝혔다. 또 농업부는 일선 지방정부에 긴급 조치를 시달했다.
베이징|홍인표 특파원"
317,국제>중국 | 국제>아시아 | 국제>유럽_EU,2005/11/17,홍인표,中 AI 첫감염 3명중 2명 사망,"중국에서 처음으로 조류 인플루엔자(AI) 인체 감염자가 발생, 2명이 숨졌다. 중국 위생부는 16일 후난(湖南)성에서 2명, 안후이(安徽)성에서 1명 등 3명의 폐렴 환자가 AI 바이러스 양성 반응을 보였다고 공식 발표했다. 세계보건기구(WHO)는 3명 가운데 2명이 숨졌다고 밝혔다. |관련기사 13면 로이 와디아 WHO 대변인은 AI 사망자는 후난성의 12살 여학생인 허인과 안후이성의 24살 농장 여자노동자라고 밝혔다. 세번째 AI 인체 감염자는 허인의 남동생(9)이라고 덧붙였다.
당초 허인 남매는 AI 바이러스 음성 반응을 보였으나 시간이 가면서 양성 반응이 나와 중국 위생부가 WHO 전문가들을 초빙, 지난 15일부터 후난성 탕산현 현지에서 역학 조사를 벌여왔다.
중국 정부는 지난 15일 전국 1백40억마리의 가금류에 대해 백신 처방을 하겠다고 발표했다. 베이징|홍인표 특파원"
318,국제>중국 | 국제>아시아 | 국제>일본,2005/11/17,홍인표,"中대륙 AI공포 ""올 것이 왔다"", 첫 인체감염 사망자 발생","중국에서 첫 조류 인플루엔자(AI) 감염자 3명이 발생해 그 가운데 2명이 사망함으로써 추가 AI 감염 사망자 발생 가능성은 물론 한반도에까지 AI가 번질 가능성도 높아졌다. 당장 중국에서 조류 인플루엔자 인체 감염이 사실로 확인됨에 따라 중국은 2003년 사스(중증급성호흡기증후군) 파동에 이어 이번에는 AI 폭풍에 휩싸이게 됐다.
지난달부터 한달 새 중국 11곳에서 AI가 발생해 그동안 인체 감염 여부가 큰 관심거리였다.
그동안 중국은 인체 감염을 막기 위해 총력을 기울여 왔다. 하지만 2명의 AI 환자가 사망한 것으로 밝혀짐에 따라 중국의 AI는 완전히 새로운 국면으로 접어든 것이다.
AI 인체 감염은 시간문제로 여겨져 왔다. 중국 위생부가 세계보건기구(WHO)에 조사단을 급파해 달라고 요구하면서부터 조짐은 심상찮았다. 당초 후난성에서 숨진 12세 여자 어린이와 9세 남동생에 대한 항체 검사 결과 처음에는 음성으로 밝혀졌으나 시간이 가면서 양성으로 바뀌었다는 추측이 나돈 바 있다.
중국은 AI 발생이 잦은 것에 대해 당연하다는 입장이었다. 세계 3분의 1에 해당하는 1백40억여마리의 가금류가 있기 때문이다. 더욱이 지금은 철새 이동철이어서 AI 발생이 한층 높아진 것으로 관측된다.
앞으로 중국 정부가 어떻게 대응할지 주목된다. 지난 사스 때와는 달리 숨기기보다는 비교적 조기에 WHO에 통보를 하는 등 사스의 교훈을 살린 감이 없지 않다. 다만 후속 대책이 신속하게 마련되지 않고서는 걷잡을 수 없는 사태가 일어날 가능성을 배제할 수 없다. WHO측은 중국과 공동노력으로 AI 인체 감염을 최대한 막는다는 입장이지만 사태를 낙관할 수 없다는 것이 일반적인 관측이다.
중국에서 첫 AI 감염 및 사망자가 발생함에 따라 한반도도 더 이상 AI '안전지대'가 아닐 가능성이 높아졌다.
한반도와 가까운 중국 북동부 랴오닝성 4곳에서 이미 AI가 발생해 1천5백만마리의 닭과 오리가 살처분되고 3억2천만 마리의 가금류에 백신 조치가 취해졌다. 특히 이 지역에서는 한 사람이 유사 AI 환자로 정밀 진단을 기다리고 있는 상황이어서 만약 이 사람이 양성반응을 보일 경우 한반도에 직접적인 영향을 미칠 가능성도 배제할 수 없다. 베이징|홍인표 특파원"
319,국제>중국 | 사회>의료_건강 | 국제>일본,2005/11/16,홍인표,"中 ""후난성 폐렴환자 AI 양성반응"" - 확인땐 인체감염 첫 사례","지난달 조류인플루엔자(AI)가 발생했던 중국 후난(湖南)성 샹탄(湘潭)현의 원인불명 폐렴증세 환자 2명은 AI와 관련성이 높은 것으로 드러났다고 중국 위생부의 고위관계자가 15일 밝혔다. 이들이 AI 환자로 최종 밝혀질 경우 중국에서 첫 AI 인체감염 사례가 된다.
위생부 질병통제국 치샤오추(齊小秋) 국장은 이날 반관영 중국신문사와의 인터뷰에서 ""임상 및 전염병학 측면에서 볼 때 2명의 환자와 AI는 상당한 연관성이 있다""고 말했다. 그러나 ""실험실의 검사작업이 계속되고 있기 때문에 모든 결과는 (이날부터 시작된) 세계보건기구(WHO) 검사결과를 기다려야 알 수 있다""고 설명했다.
폐렴을 앓았던 후난성 환자들은 지난달 AI에 걸린 닭을 먹은 후 병원에 입원한 남매로 누나인 12세 소녀는 곧 숨졌고, 남동생인 9세 소년은 입원치료를 받은 후 현재 건강을 회복해 집으로 돌아간 상태다. 치 국장은 ""당초 AI 음성으로 나타났던 소년이 지금은 양성 반응을 보이고 있다""고 설명했다.
베이징|홍인표 특파원"
320,국제>중국 | 국제>아시아 | 사회>의료_건강,2005/11/14,홍인표,"타미플루 부작용 '환각' 日서 환자 2명 첫 사망, 中 후베이성 AI 확산","일본에서 조류 인플루엔자(AI) 치료제인 '타미플루'를 복용한 환자 2명이 약물 부작용으로 보이는 이상행동을 일으켜 사망했다고 마이니치(每日)신문이 12일 보도했다. 신문에 따르면 기후(岐阜)현에 사는 남자고교생(당시 17세)은 지난해 2월 타미플루를 복용한 후 맨발에 잠옷차림으로 집 근처 차도의 가드레일을 넘어 달려오던 대형 트럭에 뛰어들어 사망했다. 또 아이치(愛知)현에 사는 남자중학생(당시 14세)은 올해 2월 독감진단을 받고 타미플루를 복용한 후 맨션 9층에 있는 자기 집에서 떨어져 사망했다.
타미플루 설명서에는 부작용으로 '이상행동(자신의 의사라고 생각할 수 없는 행동)'이나 '환각' 등을 일으키는 경우가 있다고 적혀있으나 사망으로 이어진 사례가 밝혀지기는 처음이라고 신문은 전했다.
한편 중국 중부지방인 후베이(湖北)성에서도 AI가 또 발생했다.
중국 농업부는 지난 11일 후베이성 징산(京山)현 양계 농가에서 지난 2일 닭 2,500마리가 집단 폐사했고, 국가 가금류 AI 실험실이 H5NI 변종 AI임을 최종 확인했다고 발표했다.
이로써 중국 내 조류 인플루엔자 발생지역은 후베이성을 포함, 네이멍구(內蒙古)자치구.안후이(安徽).후난(湖南).랴오닝(遼寧)성 등 5개 성으로 확산됐다.
랴오닝(遼寧)성 헤이산(黑山)현에서는 120명에 이르는 발열 유사 독감 환자와 1명의 중증폐렴 환자가 나타나 당국이 긴장하고 있다.
중국 당국은 지난달 하순 AI가 발생한 후난(湖南)성 샹탄(湘潭)현에서 12세 소녀가 중증폐렴 증세를 보이다 숨진 것과 관련, 세계보건기구(WHO) 전문가들과 곧 AI의 인체감염 여부에 대한 공동 조사에 착수할 예정이다.
태국 방콕에서는 생후 18개월된 남자아기가 AI 진성환자로 확인돼 사람간 전염 가능성이 다시 제기되고 있다.
태국 보건 전문가들은 방콕에 거주하는 이 아기가 감염 조류를 직접 만진 적이 없는데도 AI에 걸렸다며 이는 AI바이러스가 종전보다 훨씬 쉽게 전염될 수 있음을 보여주는 것이라고 경고했다. 태국 보건부는 아기가 닭의 배설물을 우연히 만진 후 바이러스에 감염된 것으로 보고 있다.
베이징|홍인표 특파원.외신종합"
321,국제>중국 | 국제>아시아 | 국제>일본,2005/11/12,홍인표,中 랴오닝성 또 AI 이틀새 3곳서 발생,"한반도와 가까운 중국 랴오닝(遼寧)성에서 조류 인플루엔자(AI)가 이틀새 3곳에서 연쇄적으로 발생했다. 중국 농업부는 지난 6일 베이닝(北寧)시에서 AI가 발생, 4개 향.진(우리나라의 읍.면)에서 닭 300마리가 집단 폐사했으며 실험 결과, AI감염 사실을 확인했다고 10일 밝혔다. 랴오닝성은 AI 발생 직후 현장을 봉쇄하는 한편 반경 3㎞내 가금류 2백50만마리를 살처분했다고 농업부는 덧붙였다. 베이닝은 지난 9일 AI가 발생한 것으로 확인된 진저우(錦州) 부근에 있다.
랴오닝성은 지난 3일 헤이산(黑山)현에서 처음 AI가 발생한 것으로 확인된 데 이어 지난 9일에는 진저우와 푸신(阜新)에서 AI로 닭들이 집단 폐사하는 등 지난 3일 이후 4곳에 걸쳐 연쇄다발적으로 AI가 발생해 한반도로의 전염 가능성이 높아지고 있다. 중국 전체로는 이번이 올들어 7번째 AI 발생이다.
중국 전문가들은 이번에 AI가 발생한 곳이 철새들이 호주로 옮겨가는 중간 경유지라고 밝히고 철새의 움직임을 24시간 감시해야 한다고 지적했다. 특히 중국에는 세계 8대 철새 경유지 가운데 3곳이나 있어 철새의 움직임이 잦아 세심한 주의를 기울여야 한다는 설명이다.
서방 전문가들은 랴오닝성에서 가짜 AI 백신이 유통된 바 있다고 지적하면서 병든 가금류가 AI 바이러스를 전파할 가능성이 있다고 경고했다.
베이징|홍인표 특파원"
322,국제>중국 | 국제>유럽_EU | 국제>아시아,2005/11/11,징|홍인표,쿠웨이트.伊서도 AI 첫 발생,"쿠웨이트와 이탈리아에서도 10일 조류 인플루엔자(AI)에 걸린 조류가 첫 발견되는 등 AI가 다시 확산되고 있다. 셰이크 파드 알 사바 쿠웨이트 농어업부 장관은 이날 AI에 걸린 새 2마리가 발견됐다고 밝혔다. 알 사바 장관은 새들이 감염된 바이러스가 치명적 변형 바이러스인지 여부는 분명하지 않지만 중동지역에서 AI에 걸린 조류가 발견되기는 처음이라고 말했다.
두 마리 가운데 한 마리는 수입된 공작새로 공항 검역과정에서 AI에 걸린 사실이 판명됐으며, 해변에서 발견된 다른 한 마리는 철새로 추정되는 물새라고 알 사바 장관은 설명했다.
이탈리아 보건부도 이날 성명을 발표, 이탈리아에서 처음으로 북부의 바두아시에서 잡힌 야생오리에서 H5N1 바이러스가 검출됐으나 아시아 바이러스와는 관계없어 인체에는 해롭지 않다고 밝혔다.
한편 중국 랴오닝(遼寧)성 푸신(阜新)시와 진저우(錦州)시 등 2곳의 양계장에서 또다시 AI독감이 발생해 1,100마리가 숨졌다고 중국 농업부가 이날 발표했다. 중국은 지난달부터 6곳에서 AI가 연쇄적으로 발생해 사실상 비상상태에 들어갔다. 베이징|홍인표 특파원.외신종합"
323,문화>생활 | 사회>의료_건강,2005/11/10,정동식,"""김치가 AI 예방"" - 美언론들 ""조류 인플루엔자에 효과""","미 ABC방송을 비롯한 미국 언론들이 최근 며칠새 김치가 조류 인플루엔자(AI) 예방에 효과가 있다고 대대적으로 보도하고 있다. ABC방송은 8일 ""AI에 대한 우려가 커짐에 따라 김치와 사우어크라우트의 판매가 세계적으로 돌풍을 일으키고 있다""고 보도했다. 독일식 발효식품인 사우어크라우트는 소금에 절인 양배추 음식이다. 방송은 양배추에는 면역체계를 높여주는 비타민이 풍부하고, 특히 발효된 양배추에는 감염을 막아주고 소화를 촉진하는 젖산이 함유돼 있다고 지적했다. 이 방송은 또 양배추를 자주 먹는 사람들은 유방암 발병률이 현저히 적다는 보고서도 함께 소개했다.
또 7일자 밀워키 저널은 AI에 감염된 닭 13마리에게 김치를 먹인 결과 11마리가 1주일 안에 뚜렷한 치료 효과를 보였다는 서울대 강사욱 교수(53.생명과학부)의 연구 결과를 소개한 영국 BBC방송을 인용, 발효 배추가 AI 예방을 위한 새로운 무기가 될 수 있다고 보도했다. 주미 한국대사관의 김재수 농무관은 ""김치의 AI 예방 효과 가능성을 다룬 보도가 며칠새 미 전국에서 100여건이나 있었던 것으로 파악됐다""면서 ""김치의 우수성이 증명된 셈""이라고 말했다. 워싱턴|정동식 특파원"
324,사회>의료_건강 | 국제>아시아,2005/11/09,,<온누리 소식> 베트남 30대 사망자 AI 양성반응 확인,"베트남 보건당국은 지난달 29일 하노이 병원에서 숨진 35세 남자에 대한 검사결과 조류인플루엔자(AI) 양성반응이 확인됐다고 8일 밝혔다. 베트남 보건부 산하 예방의학국의 응웬 반 빙 국장은 이 남자의 가족이 동다지구의 집 인근 시장에서 조리된 닭을 구입한 지 나흘 만에 발병, 병원에 입원했으며 사망한 뒤 실시한 검사 결과 AI 양성반응이 나왔다고 말했다. 빙 국장은 그러나 다른 가족들은 AI 증세를 보이지 않았다고 덧붙였다. 베트남에서 AI로 숨진 사람은 모두 42명으로 늘어났으며, 지난 2003년 AI 바이러스 창궐 이후 아시아에서만 최소한 63명이 희생된 것으로 집계됐다."
